treatment,size
life_19000,59
life_19000,1
life_19000,26
life_19000,26
life_19000,2
life_19000,28
life_19000,3
life_19000,2
life_19000,13
life_19000,6
life_19000,37
life_19000,3
life_19000,3
life_19000,7
life_19000,22
life_19000,2
life_19000,3
life_19000,184
life_19000,56
life_19000,59
life_19000,50
life_19000,16
life_19000,3
life_19000,9
life_19000,1
life_19000,11
life_19000,2
life_19000,9
life_19000,166
life_19000,7
life_19000,11
life_19000,17
life_19000,87
life_19000,63
life_19000,3
life_19000,1
life_19000,7
life_19000,4
life_19000,25
life_19000,4
life_19000,5
life_19000,123
life_19000,14
life_19000,10
life_19000,60
life_19000,67
life_19000,22
life_19000,29
life_19000,4
life_19000,12
life_19000,1
life_19000,27
life_19000,8
life_19000,14
life_19000,1
life_19000,8
life_19000,4
life_19000,19
life_19000,21
life_19000,1
life_19000,64
life_19000,2
life_19000,115
life_19000,80
life_19000,91
life_19000,3
life_19000,111
life_19000,13
life_19000,1
life_19000,9
life_19000,3
life_19000,23
life_19000,26
life_19000,12
life_19000,5
life_19000,45
life_19000,3
life_19000,7
life_19000,7
life_19000,5
life_19000,29
life_19000,2
life_19000,2
life_19000,26
life_19000,1
life_19000,70
life_19000,138
life_19000,84
life_19000,32
life_19000,96
life_19000,28
life_19000,6
life_19000,1
life_19000,3
life_19000,3
life_19000,9
life_19000,66
life_19000,27
life_19000,4
life_19000,93
life_19000,30
life_19000,8
life_19000,5
life_19000,6
life_19000,3
life_19000,22
life_19000,42
life_19000,1
life_19000,72
life_19000,1
life_19000,20
life_19000,143
life_19000,4
life_19000,13
life_19000,14
life_19000,57
life_19000,2
life_19000,70
life_19000,2
life_19000,7
life_19000,7
life_19000,81
life_19000,75
life_19000,30
life_19000,6
life_19000,7
life_19000,95
life_19000,6
life_19000,33
life_19000,1
life_19000,10
life_19000,6
life_19000,8
life_19000,59
life_19000,4
life_19000,7
life_19000,3
life_19000,2
life_19000,13
life_19000,20
life_19000,15
life_19000,75
life_19000,39
life_19000,41
life_19000,14
life_19000,14
life_19000,59
life_19000,14
life_19000,90
life_19000,2
life_19000,174
life_19000,7
life_19000,3
life_19000,1
life_19000,15
life_19000,13
life_19000,50
life_19000,6
life_19000,10
life_19000,3
life_19000,13
life_19000,56
life_19000,4
life_19000,45
life_19000,135
life_19000,18
life_19000,1
life_19000,23
life_19000,83
life_19000,18
life_19000,33
life_19000,28
life_19000,7
life_19000,4
life_19000,23
life_19000,24
life_19000,3
life_19000,206
life_19000,81
life_19000,9
life_19000,6
life_19000,14
life_19000,80
life_19000,2
life_19000,1
life_19000,114
life_19000,77
life_19000,4
life_19000,6
life_19000,3
life_19000,54
life_19000,69
life_19000,35
life_19000,3
life_19000,29
life_19000,6
life_19000,144
life_19000,24
life_19000,44
life_19000,75
life_19000,2
life_19000,6
life_19000,38
life_19000,47
life_19000,14
life_19000,3
life_19000,2
life_19000,1
life_19000,143
life_19000,38
life_19000,1
life_19000,23
life_19000,4
life_19000,43
life_19000,7
life_19000,11
life_19000,6
life_19000,36
life_19000,61
life_19000,23
life_19000,1
life_19000,3
life_19000,107
life_19000,94
life_19000,85
life_19000,1
life_19000,3
life_19000,6
life_19000,1
life_19000,2
life_19000,16
life_19000,4
life_19000,3
life_19000,78
life_19000,92
life_19000,106
life_19000,6
life_19000,92
life_19000,95
life_19000,1
life_19000,3
life_19000,1
life_19000,2
life_19000,2
life_19000,130
life_19000,5
life_19000,5
life_19000,7
life_19000,3
life_19000,7
life_19000,63
life_19000,84
life_19000,4
life_19000,5
life_19000,66
life_19000,21
life_19000,152
life_19000,1
life_19000,21
life_19000,15
life_19000,26
life_19000,3
life_19000,100
life_19000,35
life_19000,4
life_19000,6
life_19000,37
life_19000,43
life_19000,1
life_19000,41
life_19000,1
life_19000,47
life_19000,17
life_19000,4
life_19000,94
life_19000,83
life_19000,39
life_19000,18
life_19000,9
life_19000,3
life_19000,147
life_19000,1
life_19000,1
life_19000,1
life_19000,9
life_19000,62
life_19000,62
life_19000,86
life_19000,1
life_19000,3
life_19000,3
life_19000,8
life_19000,13
life_19000,3
life_19000,136
life_19000,8
life_19000,54
life_19000,43
life_19000,1
life_19000,47
life_19000,15
life_19000,15
life_19000,31
life_19000,42
life_19000,5
life_19000,3
life_19000,139
life_19000,2
life_19000,24
life_19000,64
life_19000,76
life_19000,21
life_19000,12
life_19000,15
life_19000,2
life_19000,19
life_19000,8
life_19000,2
life_19000,9
life_19000,7
life_19000,113
life_19000,23
life_19000,1
life_19000,77
life_19000,1
life_19000,112
life_19000,73
life_19000,77
life_19000,45
life_19000,5
life_19000,4
life_19000,27
life_19000,118
life_19000,85
life_19000,1
life_19000,26
life_19000,12
life_19000,109
life_19000,162
life_19000,3
life_19000,97
life_19000,3
life_19000,15
life_19000,3
life_19000,3
life_19000,2
life_19000,3
life_19000,140
life_19000,67
life_19000,19
life_19000,1
life_19000,27
life_19000,40
life_19000,18
life_19000,44
life_19000,9
life_19000,1
life_19000,21
life_19000,1
life_19000,12
life_19000,121
life_19000,64
life_19000,78
life_19000,3
life_19000,11
life_19000,59
life_19000,3
life_19000,1
life_19000,21
life_19000,22
life_19000,4
life_19000,13
life_19000,138
life_19000,25
life_19000,1
life_19000,33
life_19000,75
life_19000,94
life_19000,33
life_19000,1
life_19000,84
life_19000,1
life_19000,26
life_19000,59
life_19000,55
life_19000,28
life_19000,6
life_19000,23
life_19000,3
life_19000,56
life_19000,1
life_19000,3
life_19000,2
life_19000,28
life_19000,14
life_19000,11
life_19000,115
life_19000,15
life_19000,9
life_19000,1
life_19000,14
life_19000,84
life_19000,9
life_19000,41
life_19000,7
life_19000,48
life_19000,1
life_19000,6
life_19000,1
life_19000,1
life_19000,20
life_19000,21
life_19000,6
life_19000,1
life_19000,95
life_19000,15
life_19000,8
life_19000,36
life_19000,11
life_19000,1
life_19000,89
life_19000,60
life_19000,12
life_19000,2
life_19000,30
life_19000,1
life_19000,14
life_19000,26
life_19000,119
life_19000,13
life_19000,3
life_19000,21
life_19000,57
life_19000,3
life_19000,64
life_19000,3
life_19000,65
life_19000,52
life_19000,108
life_19000,20
life_19000,12
life_19000,6
life_19000,14
life_19000,60
life_19000,9
life_19000,8
life_19000,16
life_19000,15
life_19000,47
life_19000,18
life_19000,25
life_19000,42
life_19000,163
life_19000,1
life_19000,7
life_19000,3
life_19000,7
life_19000,117
life_19000,21
life_19000,15
life_19000,18
life_19000,2
life_19000,4
life_19000,12
life_19000,29
life_19000,1
life_19000,87
life_19000,1
life_19000,56
life_19000,83
life_19000,1
life_19000,3
life_19000,32
life_19000,1
life_19000,8
life_19000,6
life_19000,15
life_19000,4
life_19000,16
life_19000,14
life_19000,1
life_19000,23
life_19000,1
life_19000,12
life_19000,18
life_19000,18
life_19000,144
life_19000,1
life_19000,4
life_19000,23
life_19000,1
life_19000,69
life_19000,25
life_19000,19
life_19000,36
life_19000,17
life_19000,19
life_19000,35
life_19000,7
life_19000,1
life_19000,83
life_19000,65
life_19000,108
life_19000,1
life_19000,33
life_19000,17
life_19000,1
life_19000,11
life_19000,5
life_19000,5
life_19000,41
life_19000,8
life_19000,1
life_19000,1
life_19000,1
life_19000,6
life_19000,1
life_19000,10
life_19000,1
life_19000,156
life_19000,75
life_19000,6
life_19000,57
life_19000,5
life_19000,3
life_19000,2
life_19000,12
life_19000,5
life_19000,3
life_19000,4
life_19000,24
life_19000,47
life_19000,1
life_19000,106
life_19000,39
life_19000,111
life_19000,14
life_19000,4
life_19000,110
life_19000,1
life_19000,4
life_19000,11
life_19000,65
life_19000,34
life_19000,1
life_19000,56
life_19000,3
life_19000,2
life_19000,112
life_19000,3
life_19000,6
life_19000,87
life_19000,11
life_19000,9
life_19000,11
life_19000,21
life_19000,66
life_19000,25
life_19000,108
life_19000,12
life_19000,44
life_19000,26
life_19000,2
life_19000,3
life_19000,90
life_19000,3
life_19000,95
life_19000,80
life_19000,2
life_19000,1
life_19000,73
life_19000,4
life_19000,1
life_19000,11
life_19000,47
life_19000,86
life_19000,96
life_19000,21
life_19000,25
life_19000,36
life_19000,10
life_19000,8
life_19000,99
life_19000,6
life_19000,6
life_19000,1
life_19000,81
life_19000,3
life_19000,3
life_19000,5
life_19000,122
life_19000,20
life_19000,1
life_19000,5
life_19000,49
life_19000,3
life_19000,95
life_19000,7
life_19000,28
life_19000,32
life_19000,2
life_19000,1
life_19000,5
life_19000,7
life_19000,1
life_19000,22
life_19000,138
life_19000,1
life_19000,82
life_19000,18
life_19000,22
life_19000,19
life_19000,3
life_19000,3
life_19000,45
life_19000,25
life_19000,37
life_19000,7
life_19000,138
life_19000,1
life_19000,22
life_19000,8
life_19000,1
life_19000,22
life_19000,41
life_19000,50
life_19000,8
life_19000,7
life_19000,3
life_19000,3
life_19000,65
life_19000,4
life_19000,6
life_19000,1
life_19000,1
life_19000,1
life_19000,1
life_19000,1
life_19000,5
life_19000,11
life_19000,113
life_19000,23
life_19000,33
life_19000,12
life_19000,7
life_19000,61
life_19000,22
life_19000,11
life_19000,6
life_19000,5
life_19000,1
life_19000,2
life_19000,7
life_19000,1
life_19000,90
life_19000,6
life_19000,137
life_19000,65
life_19000,1
life_19000,3
life_19000,3
life_19000,54
life_19000,15
life_19000,12
life_19000,4
life_19000,6
life_19000,4
life_19000,5
life_19000,2
life_19000,15
life_19000,3
life_19000,4
life_19000,14
life_19000,51
life_19000,2
life_19000,155
life_19000,74
life_19000,51
life_19000,65
life_19000,15
life_19000,1
life_19000,11
life_19000,3
life_19000,14
life_19000,11
life_19000,60
life_19000,83
life_19000,31
life_19000,4
life_19000,86
life_19000,1
life_19000,2
life_19000,3
life_19000,5
life_19000,2
life_19000,80
life_19000,43
life_19000,99
life_19000,2
life_19000,2
life_19000,1
life_19000,1
life_19000,4
life_19000,42
life_19000,1
life_19000,15
life_19000,1
life_19000,38
life_19000,37
life_19000,39
life_19000,103
life_19000,4
life_19000,7
life_19000,2
life_19000,2
life_19000,73
life_19000,120
life_19000,53
life_19000,1
life_19000,22
life_19000,4
life_19000,3
life_19000,81
life_19000,1
life_19000,2
life_19000,13
life_19000,27
life_19000,128
life_19000,7
life_19000,8
life_19000,80
life_19000,30
life_19000,6
life_19000,47
life_19000,40
life_19000,47
life_19000,77
life_19000,53
life_19000,13
life_19000,29
life_19000,34
life_19000,2
life_19000,11
life_19000,9
life_19000,2
life_19000,1
life_19000,31
life_19000,3
life_19000,15
life_19000,3
life_19000,37
life_19000,76
life_19000,1
life_19000,3
life_19000,100
life_19000,8
life_19000,69
life_19000,7
life_19000,103
life_19000,6
life_19000,4
life_19000,13
life_19000,1
life_19000,68
life_19000,6
life_19000,1
life_19000,1
life_19000,4
life_19000,3
life_19000,1
life_19000,3
life_19000,1
life_19000,1
life_19000,1
life_19000,14
life_19000,8
life_19000,8
life_19000,13
life_19000,5
life_19000,57
life_19000,60
life_19000,3
life_19000,15
life_19000,32
life_19000,72
life_19000,83
life_19000,22
life_19000,7
life_19000,162
life_19000,5
life_19000,46
life_19000,21
life_19000,13
life_19000,6
life_19000,62
life_19000,23
life_19000,2
life_19000,6
life_19000,2
life_19000,3
life_19000,3
life_19000,1
life_19000,1
life_19000,1
life_19000,5
life_19000,3
life_19000,35
life_19000,123
life_19000,29
life_19000,17
life_19000,1
life_19000,82
life_19000,103
life_19000,12
life_19000,6
life_19000,1
life_19000,8
life_19000,17
life_19000,1
life_21000,48
life_21000,3
life_21000,5
life_21000,6
life_21000,99
life_21000,8
life_21000,5
life_21000,2
life_21000,100
life_21000,51
life_21000,3
life_21000,26
life_21000,4
life_21000,19
life_21000,21
life_21000,1
life_21000,1
life_21000,102
life_21000,60
life_21000,105
life_21000,112
life_21000,5
life_21000,1
life_21000,6
life_21000,7
life_21000,147
life_21000,16
life_21000,108
life_21000,11
life_21000,2
life_21000,35
life_21000,37
life_21000,1
life_21000,43
life_21000,86
life_21000,51
life_21000,1
life_21000,58
life_21000,57
life_21000,2
life_21000,18
life_21000,21
life_21000,7
life_21000,20
life_21000,1
life_21000,2
life_21000,56
life_21000,20
life_21000,144
life_21000,26
life_21000,26
life_21000,1
life_21000,1
life_21000,9
life_21000,2
life_21000,19
life_21000,16
life_21000,4
life_21000,11
life_21000,11
life_21000,15
life_21000,1
life_21000,13
life_21000,95
life_21000,2
life_21000,3
life_21000,1
life_21000,125
life_21000,12
life_21000,20
life_21000,22
life_21000,113
life_21000,6
life_21000,11
life_21000,3
life_21000,72
life_21000,6
life_21000,10
life_21000,43
life_21000,63
life_21000,6
life_21000,6
life_21000,9
life_21000,4
life_21000,7
life_21000,7
life_21000,15
life_21000,112
life_21000,4
life_21000,48
life_21000,15
life_21000,61
life_21000,148
life_21000,63
life_21000,4
life_21000,6
life_21000,1
life_21000,102
life_21000,21
life_21000,46
life_21000,7
life_21000,92
life_21000,33
life_21000,15
life_21000,7
life_21000,2
life_21000,6
life_21000,13
life_21000,7
life_21000,18
life_21000,6
life_21000,2
life_21000,2
life_21000,22
life_21000,50
life_21000,26
life_21000,14
life_21000,41
life_21000,1
life_21000,3
life_21000,3
life_21000,3
life_21000,3
life_21000,11
life_21000,20
life_21000,105
life_21000,3
life_21000,19
life_21000,24
life_21000,6
life_21000,37
life_21000,7
life_21000,14
life_21000,3
life_21000,7
life_21000,5
life_21000,3
life_21000,161
life_21000,6
life_21000,107
life_21000,12
life_21000,13
life_21000,39
life_21000,94
life_21000,22
life_21000,7
life_21000,90
life_21000,1
life_21000,2
life_21000,3
life_21000,6
life_21000,1
life_21000,3
life_21000,139
life_21000,22
life_21000,18
life_21000,23
life_21000,1
life_21000,44
life_21000,24
life_21000,72
life_21000,1
life_21000,16
life_21000,3
life_21000,3
life_21000,34
life_21000,110
life_21000,83
life_21000,1
life_21000,5
life_21000,7
life_21000,12
life_21000,7
life_21000,91
life_21000,40
life_21000,12
life_21000,19
life_21000,3
life_21000,9
life_21000,1
life_21000,175
life_21000,41
life_21000,1
life_21000,13
life_21000,58
life_21000,7
life_21000,2
life_21000,23
life_21000,22
life_21000,20
life_21000,11
life_21000,27
life_21000,166
life_21000,21
life_21000,7
life_21000,3
life_21000,60
life_21000,19
life_21000,7
life_21000,12
life_21000,2
life_21000,3
life_21000,3
life_21000,3
life_21000,3
life_21000,7
life_21000,22
life_21000,2
life_21000,45
life_21000,1
life_21000,7
life_21000,7
life_21000,139
life_21000,60
life_21000,13
life_21000,47
life_21000,5
life_21000,3
life_21000,3
life_21000,21
life_21000,31
life_21000,6
life_21000,2
life_21000,4
life_21000,1
life_21000,14
life_21000,8
life_21000,4
life_21000,31
life_21000,8
life_21000,129
life_21000,26
life_21000,1
life_21000,55
life_21000,4
life_21000,44
life_21000,13
life_21000,25
life_21000,69
life_21000,21
life_21000,10
life_21000,3
life_21000,141
life_21000,39
life_21000,39
life_21000,10
life_21000,3
life_21000,111
life_21000,49
life_21000,3
life_21000,4
life_21000,1
life_21000,124
life_21000,25
life_21000,2
life_21000,43
life_21000,120
life_21000,3
life_21000,3
life_21000,3
life_21000,1
life_21000,51
life_21000,4
life_21000,1
life_21000,1
life_21000,18
life_21000,1
life_21000,153
life_21000,8
life_21000,1
life_21000,6
life_21000,8
life_21000,145
life_21000,47
life_21000,1
life_21000,10
life_21000,15
life_21000,6
life_21000,66
life_21000,80
life_21000,84
life_21000,18
life_21000,3
life_21000,21
life_21000,74
life_21000,2
life_21000,34
life_21000,10
life_21000,1
life_21000,7
life_21000,105
life_21000,20
life_21000,26
life_21000,19
life_21000,72
life_21000,5
life_21000,39
life_21000,35
life_21000,2
life_21000,77
life_21000,116
life_21000,1
life_21000,22
life_21000,38
life_21000,100
life_21000,42
life_21000,23
life_21000,28
life_21000,6
life_21000,8
life_21000,1
life_21000,15
life_21000,111
life_21000,31
life_21000,1
life_21000,3
life_21000,50
life_21000,1
life_21000,26
life_21000,19
life_21000,19
life_21000,31
life_21000,1
life_21000,47
life_21000,25
life_21000,3
life_21000,32
life_21000,120
life_21000,11
life_21000,60
life_21000,74
life_21000,26
life_21000,6
life_21000,95
life_21000,3
life_21000,3
life_21000,2
life_21000,62
life_21000,1
life_21000,123
life_21000,25
life_21000,40
life_21000,7
life_21000,34
life_21000,3
life_21000,45
life_21000,14
life_21000,46
life_21000,140
life_21000,1
life_21000,21
life_21000,11
life_21000,4
life_21000,4
life_21000,57
life_21000,4
life_21000,23
life_21000,7
life_21000,7
life_21000,6
life_21000,4
life_21000,30
life_21000,3
life_21000,52
life_21000,10
life_21000,2
life_21000,2
life_21000,12
life_21000,139
life_21000,23
life_21000,5
life_21000,7
life_21000,80
life_21000,23
life_21000,53
life_21000,13
life_21000,1
life_21000,9
life_21000,7
life_21000,14
life_21000,26
life_21000,203
life_21000,4
life_21000,119
life_21000,34
life_21000,65
life_21000,27
life_21000,39
life_21000,18
life_21000,1
life_21000,1
life_21000,1
life_21000,8
life_21000,1
life_21000,6
life_21000,8
life_21000,28
life_21000,1
life_21000,31
life_21000,1
life_21000,1
life_21000,8
life_21000,45
life_21000,9
life_21000,7
life_21000,21
life_21000,3
life_21000,2
life_21000,22
life_21000,10
life_21000,3
life_21000,25
life_21000,3
life_21000,5
life_21000,131
life_21000,1
life_21000,20
life_21000,28
life_21000,61
life_21000,11
life_21000,14
life_21000,1
life_21000,37
life_21000,61
life_21000,23
life_21000,2
life_21000,2
life_21000,7
life_21000,1
life_21000,155
life_21000,27
life_21000,1
life_21000,1
life_21000,11
life_21000,3
life_21000,1
life_21000,43
life_21000,1
life_21000,10
life_21000,1
life_21000,8
life_21000,7
life_21000,7
life_21000,33
life_21000,87
life_21000,2
life_21000,2
life_21000,1
life_21000,1
life_21000,115
life_21000,4
life_21000,28
life_21000,15
life_21000,90
life_21000,2
life_21000,114
life_21000,30
life_21000,1
life_21000,97
life_21000,78
life_21000,124
life_21000,71
life_21000,14
life_21000,11
life_21000,3
life_21000,1
life_21000,167
life_21000,4
life_21000,2
life_21000,46
life_21000,14
life_21000,2
life_21000,3
life_21000,7
life_21000,99
life_21000,9
life_21000,23
life_21000,6
life_21000,17
life_21000,1
life_21000,102
life_21000,28
life_21000,13
life_21000,7
life_21000,7
life_21000,24
life_21000,14
life_21000,7
life_21000,48
life_21000,12
life_21000,5
life_21000,25
life_21000,14
life_21000,35
life_21000,1
life_21000,46
life_21000,12
life_21000,103
life_21000,14
life_21000,43
life_21000,14
life_21000,53
life_21000,50
life_21000,64
life_21000,3
life_21000,4
life_21000,4
life_21000,48
life_21000,113
life_21000,1
life_21000,98
life_21000,8
life_21000,109
life_21000,5
life_21000,14
life_21000,12
life_21000,23
life_21000,1
life_21000,16
life_21000,124
life_21000,6
life_21000,6
life_21000,22
life_21000,10
life_21000,6
life_21000,7
life_21000,123
life_21000,1
life_21000,22
life_21000,4
life_21000,14
life_21000,2
life_21000,6
life_21000,1
life_21000,1
life_21000,3
life_21000,1
life_21000,25
life_21000,1
life_21000,1
life_21000,8
life_21000,6
life_21000,126
life_21000,8
life_21000,81
life_21000,93
life_21000,6
life_21000,40
life_21000,3
life_21000,8
life_21000,23
life_21000,1
life_21000,6
life_21000,3
life_21000,2
life_21000,183
life_21000,76
life_21000,57
life_21000,3
life_21000,66
life_21000,15
life_21000,33
life_21000,2
life_21000,3
life_21000,18
life_21000,70
life_21000,22
life_21000,2
life_21000,1
life_21000,37
life_21000,3
life_21000,58
life_21000,70
life_21000,14
life_21000,1
life_21000,1
life_21000,1
life_21000,3
life_21000,3
life_21000,37
life_21000,3
life_21000,18
life_21000,131
life_21000,14
life_21000,1
life_21000,18
life_21000,12
life_21000,53
life_21000,10
life_21000,14
life_21000,14
life_21000,20
life_21000,25
life_21000,69
life_21000,3
life_21000,16
life_21000,47
life_21000,4
life_21000,1
life_21000,7
life_21000,8
life_21000,14
life_21000,36
life_21000,71
life_21000,12
life_21000,107
life_21000,3
life_21000,65
life_21000,1
life_21000,24
life_21000,78
life_21000,80
life_21000,128
life_21000,23
life_21000,2
life_21000,1
life_21000,8
life_21000,64
life_21000,15
life_21000,1
life_21000,128
life_21000,45
life_21000,29
life_21000,86
life_21000,21
life_21000,7
life_21000,6
life_21000,3
life_21000,75
life_21000,70
life_21000,20
life_21000,18
life_21000,48
life_21000,101
life_21000,12
life_21000,22
life_21000,14
life_21000,1
life_21000,2
life_21000,92
life_21000,92
life_21000,30
life_21000,1
life_21000,4
life_21000,1
life_21000,2
life_21000,61
life_21000,7
life_21000,1
life_21000,1
life_21000,14
life_21000,30
life_21000,5
life_21000,1
life_21000,21
life_21000,78
life_21000,1
life_21000,50
life_21000,166
life_21000,37
life_21000,71
life_21000,97
life_21000,2
life_21000,12
life_21000,1
life_21000,2
life_21000,1
life_21000,1
life_21000,1
life_21000,2
life_21000,1
life_21000,6
life_21000,150
life_21000,1
life_21000,1
life_21000,3
life_21000,3
life_21000,10
life_21000,60
life_21000,7
life_21000,31
life_21000,72
life_21000,3
life_21000,6
life_21000,3
life_21000,50
life_21000,109
life_21000,41
life_21000,71
life_21000,14
life_21000,10
life_21000,15
life_21000,20
life_21000,1
life_21000,3
life_21000,3
life_21000,32
life_21000,43
life_21000,38
life_21000,1
life_21000,78
life_21000,7
life_21000,69
life_21000,39
life_21000,56
life_21000,13
life_21000,18
life_21000,12
life_21000,12
life_21000,4
life_21000,3
life_21000,11
life_21000,3
life_21000,6
life_21000,17
life_21000,3
life_21000,46
life_21000,2
life_21000,126
life_21000,82
life_21000,43
life_21000,92
life_21000,56
life_21000,1
life_21000,135
life_21000,1
life_21000,64
life_21000,78
life_21000,36
life_21000,1
life_21000,15
life_21000,12
life_21000,12
life_21000,11
life_21000,3
life_21000,18
life_21000,7
life_21000,7
life_21000,194
life_21000,1
life_21000,48
life_21000,1
life_21000,54
life_21000,20
life_21000,10
life_21000,6
life_21000,9
life_21000,13
life_21000,1
life_21000,8
life_21000,32
life_21000,3
life_21000,32
life_21000,24
life_21000,12
life_21000,11
life_21000,55
life_21000,52
life_21000,1
life_21000,10
life_21000,94
life_21000,1
life_21000,39
life_21000,3
life_21000,3
life_21000,1
life_21000,62
life_21000,98
life_21000,77
life_21000,20
life_21000,6
life_21000,26
life_21000,8
life_21000,39
life_21000,6
life_21000,7
life_21000,8
life_21000,7
life_21000,1
life_21000,4
life_21000,1
life_21000,3
life_21000,6
life_21000,14
life_21000,63
life_21000,3
life_21000,3
life_21000,123
life_21000,1
life_21000,67
life_21000,20
life_21000,30
life_21000,5
life_21000,111
life_21000,2
life_21000,1
life_21000,9
life_21000,15
life_21000,16
life_21000,60
life_21000,1
life_21000,4
life_21000,7
life_21000,32
life_21000,7
life_21000,3
life_21000,80
life_21000,73
life_21000,5
life_21000,4
life_21000,3
life_21000,121
life_21000,87
life_21000,7
life_21000,9
life_21000,23
life_21000,2
life_21000,3
life_21000,6
life_21000,3
life_21000,69
life_21000,70
life_21000,41
life_21000,33
life_21000,47
life_21000,89
life_21000,93
life_21000,2
life_21000,44
life_21000,74
life_21000,2
life_21000,6
life_21000,7
life_21000,29
life_21000,54
life_21000,196
life_21000,34
life_21000,53
life_21000,7
life_21000,1
life_21000,64
life_21000,3
life_21000,24
life_21000,15
life_21000,3
life_21000,110
life_21000,1
life_21000,7
life_21000,35
life_21000,21
life_21000,10
life_21000,76
life_21000,10
life_21000,81
life_21000,3
life_21000,46
life_21000,175
life_21000,37
life_21000,19
life_21000,18
life_21000,1
life_21000,71
life_21000,11
life_21000,65
life_21000,3
life_21000,143
life_21000,8
life_21000,20
life_21000,8
life_21000,4
life_21000,9
life_21000,14
life_21000,6
life_21000,7
life_21000,6
life_21000,6
life_21000,6
life_21000,12
life_21000,3
life_21000,30
life_21000,4
life_21000,42
life_21000,62
life_21000,6
life_21000,1
life_21000,1
life_21000,2
life_21000,101
life_21000,11
life_21000,12
life_21000,42
life_21000,15
life_21000,1
life_21000,65
life_21000,43
life_21000,8
life_21000,7
life_21000,3
life_21000,21
life_21000,58
life_21000,5
life_21000,8
life_21000,76
life_21000,1
life_21000,14
life_21000,16
life_21000,14
life_21000,8
life_21000,15
life_21000,70
life_21000,4
life_21000,7
life_21000,2
life_21000,14
life_21000,10
life_21000,4
life_21000,88
life_21000,1
life_21000,24
life_21000,16
life_21000,1
life_21000,1
life_21000,14
life_21000,101
life_21000,7
life_21000,94
life_21000,35
life_21000,3
life_21000,99
life_21000,14
life_21000,47
life_21000,116
life_21000,10
life_21000,14
life_21000,16
life_21000,7
life_21000,11
life_21000,24
life_21000,8
life_21000,64
life_21000,4
life_21000,72
life_21000,4
life_21000,1
life_21000,26
life_21000,9
life_21000,14
life_21000,107
life_21000,15
life_21000,9
life_21000,11
life_21000,32
life_21000,9
life_21000,57
life_21000,75
life_21000,6
life_21000,39
life_21000,1
life_21000,18
life_21000,21
life_21000,106
life_21000,13
life_21000,6
life_21000,6
life_21000,13
life_21000,41
life_21000,9
life_21000,30
life_21000,6
life_21000,98
life_21000,72
life_21000,1
life_21000,30
life_21000,11
life_21000,72
life_21000,101
life_21000,66
life_21000,51
life_21000,52
life_21000,1
life_21000,15
life_21000,159
life_21000,65
life_21000,96
life_21000,1
life_21000,25
life_21000,28
life_21000,14
life_21000,12
life_21000,116
life_21000,20
life_21000,10
life_21000,2
life_21000,2
life_21000,11
life_21000,46
life_21000,43
life_21000,42
life_21000,9
life_21000,1
life_21000,98
life_21000,127
life_21000,28
life_21000,52
life_21000,1
life_21000,15
life_21000,6
life_21000,4
life_21000,9
life_21000,6
life_21000,7
life_21000,54
life_21000,3
life_21000,34
life_21000,3
life_21000,1
life_21000,26
life_21000,13
life_21000,3
life_21000,7
life_21000,1
life_21000,92
life_21000,18
life_21000,91
life_21000,8
life_21000,1
life_21000,1
life_21000,26
life_21000,13
life_21000,13
life_21000,7
life_21000,5
life_21000,2
life_21000,10
life_21000,6
life_21000,56
life_21000,51
life_21000,67
life_21000,17
life_21000,12
life_21000,69
life_21000,37
life_21000,53
life_21000,2
life_21000,20
life_21000,3
life_21000,3
life_21000,37
life_21000,9
life_21000,8
life_21000,61
life_21000,1
life_21000,1
life_21000,110
life_21000,13
life_21000,82
life_21000,35
life_21000,21
life_21000,22
life_21000,53
life_21000,3
life_21000,3
life_21000,14
life_21000,4
life_21000,7
life_21000,2
life_21000,2
life_21000,1
life_21000,1
life_21000,1
life_21000,4
life_21000,7
life_21000,6
life_21000,6
life_21000,3
life_21000,141
life_21000,56
life_21000,4
life_21000,66
life_21000,14
life_21000,6
life_21000,3
life_21000,22
life_21000,62
life_21000,26
life_21000,171
life_21000,37
life_21000,38
life_21000,85
life_21000,7
life_21000,27
life_21000,32
life_21000,3
life_21000,2
life_21000,128
life_21000,25
life_21000,23
life_21000,4
life_21000,1
life_21000,73
life_21000,144
life_21000,99
life_21000,26
life_21000,11
life_21000,7
life_21000,15
life_21000,44
life_21000,77
life_21000,3
life_21000,7
life_21000,3
life_21000,2
life_21000,37
life_21000,1
life_21000,7
life_21000,3
life_21000,56
life_21000,1
life_21000,1
life_21000,163
life_21000,43
life_21000,3
life_21000,3
life_21000,1
life_21000,4
life_21000,64
life_21000,49
life_21000,9
life_21000,1
life_21000,8
life_21000,43
life_21000,3
life_21000,5
life_21000,1
life_21000,184
life_21000,5
life_21000,6
life_21000,19
life_21000,67
life_21000,105
life_21000,12
life_21000,1
life_21000,1
life_21000,92
life_21000,30
life_21000,2
life_21000,18
life_21000,17
life_21000,8
life_21000,29
life_21000,19
life_21000,3
life_21000,76
life_21000,30
life_21000,11
life_21000,8
life_21000,57
life_21000,102
life_21000,11
life_21000,5
life_21000,1
life_21000,2
life_21000,1
life_21000,6
life_21000,5
life_21000,10
life_21000,73
life_21000,87
life_21000,4
life_21000,33
life_21000,60
life_21000,92
life_21000,24
life_21000,1
life_21000,22
life_21000,5
life_21000,9
life_21000,9
life_21000,42
life_21000,5
