treatment,size
distort_60,4
distort_60,5
distort_60,40
distort_60,39
distort_60,9
distort_60,24
distort_60,214
distort_60,7
distort_60,4
distort_60,6
distort_60,8
distort_60,16
distort_60,1
distort_60,33
distort_60,8
distort_60,61
distort_60,41
distort_60,1
distort_60,297
distort_60,32
distort_60,4
distort_60,3
distort_60,61
distort_60,3
distort_60,237
distort_60,70
distort_60,11
distort_60,8
distort_60,1
distort_60,11
distort_60,9
distort_60,29
distort_60,152
distort_60,1
distort_60,61
distort_60,17
distort_60,118
distort_60,43
distort_60,8
distort_60,192
distort_60,1
distort_60,6
distort_60,13
distort_60,3
distort_60,28
distort_60,1
distort_60,1
distort_60,7
distort_60,3
distort_60,3
distort_60,1
distort_60,1
distort_60,3
distort_60,41
distort_60,34
distort_60,2
distort_60,7
distort_60,4
distort_60,34
distort_60,1
distort_60,1
distort_60,2
distort_60,1
distort_60,2
distort_60,8
distort_60,301
distort_60,29
distort_60,1
distort_60,9
distort_60,24
distort_60,5
distort_60,11
distort_60,11
distort_60,2
distort_60,6
distort_60,1
distort_60,114
distort_60,24
distort_60,18
distort_60,3
distort_60,10
distort_60,6
distort_60,4
distort_60,1
distort_60,3
distort_60,25
distort_60,3
distort_60,2
distort_60,7
distort_60,7
distort_60,128
distort_60,38
distort_60,3
distort_60,3
distort_60,1
distort_60,157
distort_60,47
distort_60,11
distort_60,1
distort_60,1
distort_60,4
distort_60,3
distort_60,12
distort_60,23
distort_60,7
distort_60,1
distort_60,129
distort_60,4
distort_60,25
distort_60,63
distort_60,4
distort_60,123
distort_60,2
distort_60,5
distort_60,13
distort_60,13
distort_60,116
distort_60,25
distort_60,8
distort_60,3
distort_60,155
distort_60,6
distort_60,70
distort_60,155
distort_60,7
distort_60,7
distort_60,176
distort_60,25
distort_60,1
distort_60,4
distort_60,30
distort_60,69
distort_60,1
distort_60,7
distort_60,6
distort_60,6
distort_60,1
distort_60,1
distort_60,8
distort_60,29
distort_60,9
distort_60,25
distort_60,2
distort_60,200
distort_60,25
distort_60,55
distort_60,1
distort_60,7
distort_60,2
distort_60,51
distort_60,55
distort_60,2
distort_60,1
distort_60,1
distort_60,136
distort_60,39
distort_60,42
distort_60,21
distort_60,6
distort_60,4
distort_60,7
distort_60,1
distort_60,1
distort_60,10
distort_60,9
distort_60,26
distort_60,13
distort_60,11
distort_60,12
distort_60,1
distort_60,1
distort_60,1
distort_60,22
distort_60,2
distort_60,35
distort_60,163
distort_60,14
distort_60,1
distort_60,10
distort_60,7
distort_60,6
distort_60,10
distort_60,5
distort_60,20
distort_60,44
distort_60,6
distort_60,1
distort_60,99
distort_60,12
distort_60,1
distort_60,1
distort_60,185
distort_60,1
distort_60,14
distort_60,6
distort_60,113
distort_60,1
distort_60,7
distort_60,7
distort_60,4
distort_60,1
distort_60,5
distort_60,6
distort_60,10
distort_60,4
distort_60,3
distort_60,7
distort_60,1
distort_60,3
distort_60,7
distort_60,6
distort_60,1
distort_60,1
distort_60,2
distort_60,3
distort_60,2
distort_60,230
distort_60,11
distort_60,5
distort_60,6
distort_60,2
distort_60,3
distort_60,6
distort_60,4
distort_60,98
distort_60,16
distort_60,3
distort_60,1
distort_60,11
distort_60,1
distort_60,3
distort_60,173
distort_60,1
distort_60,3
distort_60,4
distort_60,13
distort_60,2
distort_60,8
distort_60,1
distort_60,12
distort_60,6
distort_60,1
distort_60,1
distort_60,16
distort_60,25
distort_60,9
distort_60,1
distort_60,3
distort_60,40
distort_60,1
distort_60,33
distort_60,47
distort_60,173
distort_60,87
distort_60,120
distort_60,2
distort_60,1
distort_60,4
distort_60,6
distort_60,7
distort_60,235
distort_60,77
distort_60,23
distort_60,17
distort_60,6
distort_60,13
distort_60,3
distort_60,6
distort_60,8
distort_60,4
distort_60,5
distort_60,1
distort_60,2
distort_60,150
distort_60,72
distort_60,55
distort_60,60
distort_60,48
distort_60,3
distort_60,5
distort_60,7
distort_60,171
distort_60,49
distort_60,29
distort_60,42
distort_60,5
distort_60,1
distort_60,1
distort_60,84
distort_60,1
distort_60,12
distort_60,5
distort_60,112
distort_60,48
distort_60,4
distort_60,5
distort_60,6
distort_60,102
distort_60,34
distort_60,3
distort_60,1
distort_60,11
distort_60,1
distort_60,4
distort_60,10
distort_60,11
distort_60,14
distort_60,12
distort_60,4
distort_60,15
distort_60,1
distort_60,2
distort_60,212
distort_60,6
distort_60,33
distort_60,11
distort_60,1
distort_60,37
distort_60,82
distort_60,6
distort_60,6
distort_60,6
distort_60,45
distort_60,11
distort_60,31
distort_60,54
distort_60,1
distort_60,62
distort_60,1
distort_60,8
distort_60,72
distort_60,115
distort_60,1
distort_60,56
distort_60,1
distort_60,47
distort_60,61
distort_60,10
distort_60,57
distort_60,84
distort_60,78
distort_60,2
distort_60,1
distort_60,2
distort_60,119
distort_60,40
distort_60,69
distort_60,4
distort_60,2
distort_60,7
distort_60,10
distort_60,3
distort_60,1
distort_60,1
distort_60,1
distort_60,2
distort_60,3
distort_60,14
distort_60,6
distort_60,4
distort_60,1
distort_60,54
distort_60,59
distort_60,148
distort_60,3
distort_60,1
distort_60,25
distort_60,22
distort_60,80
distort_60,3
distort_60,2
distort_60,3
distort_60,22
distort_60,41
distort_60,1
distort_60,6
distort_60,6
distort_60,6
distort_60,1
distort_60,7
distort_60,4
distort_60,19
distort_60,1
distort_60,14
distort_60,42
distort_60,73
distort_60,96
distort_60,58
distort_60,1
distort_60,4
distort_60,2
distort_60,2
distort_60,107
distort_60,84
distort_60,1
distort_60,24
distort_60,6
distort_60,12
distort_60,45
distort_60,2
distort_60,3
distort_60,104
distort_60,2
distort_60,3
distort_60,1
distort_60,4
distort_60,3
distort_60,1
distort_60,105
distort_60,146
distort_60,31
distort_60,1
distort_60,7
distort_60,3
distort_60,4
distort_60,21
distort_60,19
distort_60,1
distort_60,115
distort_60,8
distort_60,43
distort_60,1
distort_60,232
distort_60,44
distort_60,1
distort_60,51
distort_60,2
distort_60,46
distort_60,3
distort_60,18
distort_60,3
distort_60,132
distort_60,1
distort_60,44
distort_60,25
distort_60,65
distort_60,25
distort_60,62
distort_60,7
distort_60,1
distort_60,22
distort_60,15
distort_60,1
distort_60,189
distort_60,29
distort_60,8
distort_60,7
distort_60,6
distort_60,4
distort_60,5
distort_60,1
distort_60,5
distort_60,3
distort_60,2
distort_60,10
distort_60,5
distort_60,16
distort_60,3
distort_60,5
distort_60,98
distort_60,1
distort_60,3
distort_60,197
distort_60,90
distort_60,34
distort_60,12
distort_60,19
distort_60,1
distort_60,10
distort_60,23
distort_60,7
distort_60,2
distort_60,1
distort_60,3
distort_60,1
distort_60,73
distort_60,1
distort_60,7
distort_60,10
distort_60,179
distort_60,26
distort_60,103
distort_60,1
distort_60,110
distort_60,45
distort_60,21
distort_60,46
distort_60,35
distort_60,34
distort_60,89
distort_60,1
distort_60,3
distort_60,16
distort_60,134
distort_60,49
distort_60,3
distort_60,88
distort_60,1
distort_60,7
distort_60,95
distort_60,3
distort_60,3
distort_60,4
distort_60,1
distort_60,1
distort_60,6
distort_60,1
distort_60,2
distort_60,2
distort_60,93
distort_60,31
distort_60,114
distort_60,17
distort_60,2
distort_60,20
distort_60,35
distort_60,12
distort_60,3
distort_60,1
distort_60,10
distort_60,22
distort_60,40
distort_60,233
distort_60,25
distort_60,19
distort_60,4
distort_60,52
distort_60,1
distort_60,7
distort_60,13
distort_60,4
distort_60,42
distort_60,201
distort_60,30
distort_60,14
distort_60,4
distort_60,10
distort_60,9
distort_60,12
distort_60,4
distort_60,13
distort_60,38
distort_60,35
distort_60,1
distort_60,14
distort_60,5
distort_60,10
distort_60,181
distort_60,1
distort_60,15
distort_60,11
distort_60,1
distort_60,6
distort_60,42
distort_60,23
distort_60,80
distort_60,1
distort_60,4
distort_60,6
distort_60,1
distort_60,9
distort_60,5
distort_60,14
distort_60,1
distort_60,119
distort_60,7
distort_60,16
distort_60,49
distort_60,69
distort_60,2
distort_60,1
distort_60,4
distort_60,1
distort_60,15
distort_60,1
distort_60,13
distort_60,12
distort_60,73
distort_60,17
distort_60,179
distort_60,1
distort_60,104
distort_60,1
distort_60,3
distort_60,3
distort_60,3
distort_60,17
distort_60,1
distort_60,1
distort_60,4
distort_60,58
distort_60,25
distort_60,190
distort_60,9
distort_60,5
distort_60,1
distort_60,6
distort_60,7
distort_60,7
distort_60,7
distort_60,4
distort_60,5
distort_60,7
distort_60,7
distort_60,5
distort_60,12
distort_60,4
distort_60,2
distort_60,4
distort_60,3
distort_60,2
distort_60,1
distort_60,108
distort_60,2
distort_60,1
distort_60,1
distort_60,205
distort_60,12
distort_60,1
distort_60,8
distort_60,1
distort_60,19
distort_60,13
distort_60,4
distort_60,1
distort_60,3
distort_60,7
distort_60,5
distort_60,1
distort_60,1
distort_60,2
distort_60,3
distort_60,94
distort_60,11
distort_60,4
distort_60,3
distort_60,2
distort_60,124
distort_60,1
distort_60,56
distort_60,16
distort_60,13
distort_60,1
distort_60,14
distort_60,7
distort_60,109
distort_60,14
distort_60,1
distort_60,38
distort_60,6
distort_60,262
distort_60,1
distort_60,6
distort_60,5
distort_60,27
distort_60,57
distort_60,18
distort_60,23
distort_60,1
distort_60,239
distort_60,25
distort_60,9
distort_60,55
distort_60,1
distort_60,13
distort_60,1
distort_60,24
distort_60,3
distort_60,271
distort_60,63
distort_60,6
distort_60,3
distort_60,7
distort_60,23
distort_60,1
distort_60,13
distort_60,13
distort_60,175
distort_60,20
distort_60,1
distort_60,1
distort_60,57
distort_60,45
distort_60,60
distort_60,1
distort_60,27
distort_60,13
distort_60,157
distort_60,29
distort_60,13
distort_60,9
distort_60,7
distort_60,1
distort_60,1
distort_60,1
distort_60,93
distort_60,48
distort_60,1
distort_60,1
distort_60,1
distort_60,38
distort_60,233
distort_60,4
distort_60,8
distort_60,1
distort_60,6
distort_60,99
distort_60,6
distort_60,1
distort_60,7
distort_60,2
distort_60,10
distort_60,1
distort_60,5
distort_60,17
distort_60,166
distort_60,72
distort_60,6
distort_60,9
distort_60,5
distort_60,7
distort_60,38
distort_60,25
distort_60,8
distort_60,1
distort_60,21
distort_60,5
distort_60,1
distort_60,9
distort_60,3
distort_60,4
distort_60,5
distort_60,12
distort_60,3
distort_60,198
distort_60,1
distort_60,22
distort_60,58
distort_60,1
distort_60,115
distort_60,104
distort_60,2
distort_60,4
distort_60,10
distort_60,1
distort_60,1
distort_60,16
distort_60,5
distort_60,3
distort_60,127
distort_60,12
distort_60,240
distort_60,1
distort_60,18
distort_60,36
distort_60,8
distort_60,5
distort_60,1
distort_60,3
distort_60,51
distort_60,1
distort_60,35
distort_60,1
distort_60,156
distort_60,12
distort_60,3
distort_60,3
distort_60,2
distort_60,13
distort_60,6
distort_60,19
distort_60,52
distort_60,101
distort_60,1
distort_60,1
distort_60,31
distort_60,122
distort_60,6
distort_60,3
distort_60,2
distort_60,40
distort_60,11
distort_60,1
distort_60,20
distort_60,1
distort_60,1
distort_60,18
distort_60,14
distort_60,32
distort_60,4
distort_60,94
distort_60,4
distort_60,3
distort_60,14
distort_60,2
distort_60,3
distort_60,5
distort_70,30
distort_70,6
distort_70,57
distort_70,26
distort_70,25
distort_70,39
distort_70,23
distort_70,2
distort_70,8
distort_70,1
distort_70,1
distort_70,33
distort_70,1
distort_70,7
distort_70,50
distort_70,39
distort_70,49
distort_70,3
distort_70,168
distort_70,3
distort_70,95
distort_70,46
distort_70,1
distort_70,67
distort_70,3
distort_70,14
distort_70,3
distort_70,160
distort_70,33
distort_70,11
distort_70,37
distort_70,38
distort_70,27
distort_70,1
distort_70,1
distort_70,15
distort_70,12
distort_70,3
distort_70,5
distort_70,1
distort_70,1
distort_70,53
distort_70,1
distort_70,1
distort_70,276
distort_70,2
distort_70,113
distort_70,2
distort_70,7
distort_70,164
distort_70,63
distort_70,1
distort_70,82
distort_70,23
distort_70,20
distort_70,22
distort_70,12
distort_70,13
distort_70,223
distort_70,1
distort_70,8
distort_70,56
distort_70,10
distort_70,10
distort_70,25
distort_70,2
distort_70,3
distort_70,20
distort_70,5
distort_70,268
distort_70,38
distort_70,39
distort_70,12
distort_70,2
distort_70,10
distort_70,25
distort_70,2
distort_70,4
distort_70,210
distort_70,19
distort_70,21
distort_70,24
distort_70,1
distort_70,14
distort_70,1
distort_70,6
distort_70,26
distort_70,66
distort_70,1
distort_70,3
distort_70,3
distort_70,2
distort_70,1
distort_70,2
distort_70,259
distort_70,4
distort_70,15
distort_70,3
distort_70,2
distort_70,3
distort_70,31
distort_70,4
distort_70,6
distort_70,11
distort_70,3
distort_70,1
distort_70,21
distort_70,37
distort_70,169
distort_70,8
distort_70,4
distort_70,4
distort_70,92
distort_70,3
distort_70,3
distort_70,3
distort_70,2
distort_70,6
distort_70,6
distort_70,21
distort_70,69
distort_70,3
distort_70,7
distort_70,71
distort_70,20
distort_70,10
distort_70,34
distort_70,19
distort_70,20
distort_70,24
distort_70,26
distort_70,26
distort_70,9
distort_70,7
distort_70,21
distort_70,19
distort_70,31
distort_70,57
distort_70,1
distort_70,5
distort_70,270
distort_70,39
distort_70,1
distort_70,9
distort_70,3
distort_70,5
distort_70,4
distort_70,1
distort_70,1
distort_70,1
distort_70,66
distort_70,129
distort_70,1
distort_70,30
distort_70,29
distort_70,50
distort_70,28
distort_70,1
distort_70,1
distort_70,4
distort_70,12
distort_70,13
distort_70,1
distort_70,101
distort_70,143
distort_70,18
distort_70,1
distort_70,4
distort_70,1
distort_70,27
distort_70,4
distort_70,78
distort_70,76
distort_70,14
distort_70,1
distort_70,28
distort_70,1
distort_70,3
distort_70,1
distort_70,155
distort_70,21
distort_70,12
distort_70,1
distort_70,7
distort_70,18
distort_70,13
distort_70,4
distort_70,1
distort_70,7
distort_70,85
distort_70,1
distort_70,40
distort_70,1
distort_70,34
distort_70,104
distort_70,132
distort_70,66
distort_70,68
distort_70,8
distort_70,212
distort_70,12
distort_70,7
distort_70,2
distort_70,2
distort_70,95
distort_70,1
distort_70,3
distort_70,7
distort_70,3
distort_70,1
distort_70,3
distort_70,3
distort_70,1
distort_70,16
distort_70,2
distort_70,3
distort_70,27
distort_70,256
distort_70,13
distort_70,1
distort_70,92
distort_70,25
distort_70,13
distort_70,256
distort_70,1
distort_70,2
distort_70,1
distort_70,1
distort_70,16
distort_70,3
distort_70,3
distort_70,4
distort_70,1
distort_70,15
distort_70,71
distort_70,22
distort_70,3
distort_70,1
distort_70,269
distort_70,1
distort_70,22
distort_70,18
distort_70,5
distort_70,5
distort_70,29
distort_70,51
distort_70,235
distort_70,35
distort_70,9
distort_70,13
distort_70,1
distort_70,9
distort_70,11
distort_70,3
distort_70,7
distort_70,75
distort_70,2
distort_70,187
distort_70,54
distort_70,1
distort_70,1
distort_70,3
distort_70,22
distort_70,13
distort_70,1
distort_70,3
distort_70,43
distort_70,6
distort_70,36
distort_70,1
distort_70,22
distort_70,7
distort_70,62
distort_70,11
distort_70,76
distort_70,1
distort_70,3
distort_70,2
distort_70,22
distort_70,1
distort_70,37
distort_70,74
distort_70,111
distort_70,118
distort_70,15
distort_70,50
